eval_times,actual_survival_probability,CoxPH,RSF,GBSA,DeepHit,NMTLR,svm,super_learner
9.212121212121213,0.8410683202094351,0.9990793953556519,0.8372307565942805,0.8545662845788722,0.7481415378124224,0.8652740975823064,0.8394521243116423,0.8992171731580282
9.454545454545455,0.8410683202094351,0.9990793953556519,0.8251825823242259,0.8545662845788722,0.7423806154366696,0.8615639023106507,0.8394521243116423,0.8992171731580282
9.696969696969697,0.8410683202094351,0.9990793953556519,0.8131344080541713,0.8545662845788722,0.7364539329451744,0.8580899429241013,0.8394521243116423,0.8992171731580282
9.93939393939394,0.8410683202094351,0.9990793953556519,0.8010862337841167,0.8545662845788722,0.7305272504536793,0.854615983537552,0.8394521243116423,0.8992171731580282
10.181818181818182,0.8410683202094351,0.9989216846327811,0.789038059514062,0.838240587308276,0.7246005679621841,0.8511420241510025,0.820927200429726,0.8851198170737338
10.424242424242424,0.8410683202094351,0.9987114036689532,0.7769898852440075,0.816472990947481,0.7178079604299783,0.8391696064159123,0.7962273019205044,0.8663233422946746
10.666666666666668,0.8410683202094351,0.9985011227051253,0.7649417109739528,0.794705394586686,0.7103659091172394,0.8208233449194164,0.7715274034112826,0.8475268675156152
10.90909090909091,0.8410683202094351,0.9982908417412975,0.7528935367038981,0.772937798225891,0.7029238578045006,0.8024770834229208,0.7468275049020608,0.828730392736556
11.151515151515152,0.7116731940233681,0.998211986379862,0.7298724921312022,0.764774949590593,0.6954818064917618,0.784130821926425,0.7375650429611028,0.8216817146944089
11.393939393939394,0.7116731940233681,0.998211986379862,0.7002677253769216,0.764774949590593,0.687779472131119,0.7658389858926585,0.7375650429611028,0.8216817146944089
11.636363636363637,0.7116731940233681,0.9976008281301096,0.670662958622641,0.7224982543559533,0.6795452550204113,0.747658367108817,0.6931979096374169,0.7861844474960484
11.878787878787879,0.7116731940233681,0.9969193114873405,0.6410581918683604,0.6753545376256849,0.6713110379097036,0.7294777483249754,0.6437230972393063,0.7466006271380425
12.121212121212121,0.5798818617968186,0.9965785531659559,0.6244504046687773,0.6517826792605508,0.6630768207989959,0.7112971295411337,0.618985691040251,0.7268087169590396
12.363636363636363,0.5798818617968186,0.9965785531659559,0.6208395970238918,0.6517826792605508,0.655092630121443,0.6942847798569034,0.618985691040251,0.7268087169590396
